SwissLipids ID	UniProtKB AC(s)	Gene name	Protein taxon	Taxon scientific name	Rhea ID	Reaction text	Evidence tag ID
SLP:000001160	I6WXK4	ptbB	83332	Mycobacterium tuberculosis H37Rv	42329	H2O + 1,2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol-3-phosphate => 1,2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol + phosphate	13552
SLP:000001160	I6WXK4	ptbB	83332	Mycobacterium tuberculosis H37Rv	45837	H2O + 1,2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol-4-phosphate => 1,2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol + phosphate	13553
SLP:000001160	I6WXK4	ptbB	83332	Mycobacterium tuberculosis H37Rv	42309	H2O + 1,2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol-5-phosphate => phosphate + 1,2-dioctanoyl-sn-glycero-3-phospho-1D-myo-inositol	13554
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45857	3-hydroxytetradecanoyl-CoA + 2 H+ + 2 malonyl-CoA => 2 CO2 + 4-hydroxy-6-(2-hydroxytridecyl)-pyran-2-one + 3 CoA	13555
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45861	12-hydroxyoctadecanoyl-CoA + 2 malonyl-CoA + 2 H+ => 2 CO2 + 3 CoA + 4-hydroxy-6-(11-hydroxyheptadecyl)-pyran-2-one	13560
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45865	16-hydroxyhexadecanoyl-CoA + 2 H+ + 2 malonyl-CoA => 2 CO2 + 3 CoA + 4-hydroxy-6-(15-hydroxypentadecyl)-pyran-2-one	13561
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45869	9-decenoyl-CoA + 2 malonyl-CoA + 2 H+ => 3 CoA + 2 CO2 + 4-hydroxy-6-(non-8-en-1-yl)-pyran-2-one	13562
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45873	15-hydroxypentadecanoyl-CoA + 2 malonyl-CoA + 2 H+ => 4-hydroxy-6-(14-hydroxytetradecyl)-pyran-2-one + 3 CoA + 2 CO2	13563
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45877	2-methylhexadecanoyl-CoA + 2 malonyl-CoA + 2 H+ => 3 CoA + 2 CO2 + 6-(hexadecan-2-yl)-4-hydroxy-pyran-2-one	13564
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45881	3-methylundecanoyl-CoA + 2 H+ + 2 malonyl-CoA => 3 CoA + 4-hydroxy-6-(2-methyldecyl)-pyran-2-one + 2 CO2	13565
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45885	2 H+ + 12-methyloctadecanoyl-CoA + 2 malonyl-CoA => 2 CO2 + 4-hydroxy-6-(11-methylheptadecyl)-pyran-2-one + 3 CoA	13566
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45889	2 H+ + 12-methyltridecanoyl-CoA + 2 malonyl-CoA => 2 CO2 + 4-hydroxy-6-(11-methyldodecyl)-pyran-2-one + 3 CoA	13567
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45917	3 malonyl-CoA + 12-hydroxyoctadecanoyl-CoA + 3 H+ => 4-hydroxy-6-(13-hydroxy-2-oxononadecyl)pyran-2-one + 4 CoA + 3 CO2	13572
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45921	3 H+ + 3 malonyl-CoA + 16-hydroxyhexadecanoyl-CoA => 4 CoA + 4-hydroxy-6-(17-hydroxy-2-oxoheptadecyl)pyran-2-one + 3 CO2	13573
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45925	3 malonyl-CoA + 3 H+ + 9-decenoyl-CoA => 4-hydroxy-6-(2-oxoundec-10-en-1-yl)pyran-2-one + 3 CO2 + 4 CoA	13574
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45929	15-hydroxypentadecanoyl-CoA + 3 H+ + 3 malonyl-CoA => 3 CO2 + 4 CoA + 4-hydroxy-6-(16-hydroxy-2-oxohexadecyl)pyran-2-one	13575
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45933	3 H+ + 2-methylhexadecanoyl-CoA + 3 malonyl-CoA => 4 CoA + 4-hydroxy-6-(3-methyl-2-oxoheptadecyl)pyran-2-one + 3 CO2	13576
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45937	3 malonyl-CoA + 3 H+ + 3-methylundecanoyl-CoA => 4 CoA + 4-hydroxy-6-(4-methyl-2-oxododecyl)pyran-2-one + 3 CO2	13577
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45941	3 malonyl-CoA + 12-methyloctadecanoyl-CoA + 3 H+ => 4 CoA + 4-hydroxy-6-(13-methyl-2-oxononadecyl)pyran-2-one + 3 CO2	13578
SLP:000001035	P9WPF1	pks18	83332	Mycobacterium tuberculosis H37Rv	45945	3 malonyl-CoA + 3 H+ + 12-methyltridecanoyl-CoA => 4 CoA + 4-hydroxy-6-(13-methyl-2-oxotetradecyl)pyran-2-one + 3 CO2	13579
SLP:000000429	Q9Y2P5	SLC27A5	9606	Homo sapiens	38881	Fatty acids <= Fatty acids	13580
SLP:000000428	O14975	SLC27A2	9606	Homo sapiens	38881	Fatty acids <= Fatty acids	13581
SLP:000000427	Q6PCB7	SLC27A1	9606	Homo sapiens	38881	Fatty acids <= Fatty acids	13582
SLP:000001141	Q91VE0	Slc27a4	10090	Mus musculus	38881	Fatty acids <= Fatty acids	13583 | 13594
SLP:000000430	O35488	Slc27a2	10090	Mus musculus	38881	Fatty acids <= Fatty acids	13584 | 13585
SLP:000000431	O14975-2	SLC27A2	9606	Homo sapiens	38881	Fatty acids <= Fatty acids	13586
SLP:000000432	O14975-1	SLC27A2	9606	Homo sapiens	38881	Fatty acids <= Fatty acids	13587
SLP:000000426	Q60714	Slc27a1	10090	Mus musculus	38881	Fatty acids <= Fatty acids	13589 | 13590 | 13591 | 13592
SLP:000000458	P33897	ABCD1	9606	Homo sapiens	45958	(9Z)-octadecenoyl-CoA Z)-octadecenoyl-CoA	13595
SLP:000000451	Q6P1M0	SLC27A4	9606	Homo sapiens	45257	hexadecanoate => hexadecanoate	13599 | 14031
SLP:000000451	Q6P1M0	SLC27A4	9606	Homo sapiens	33656	(9Z)-octadecenoate => (9Z)-octadecenoate	13600
SLP:000001161	P9WPP9	cyp51	83332	Mycobacterium tuberculosis H37Rv	45961	2 H+ + 24,25-dihydrolanosterol + 3 O2 + 3 NADPH => 4 H2O + formate + 4,4-dimethyl-8,14-cholestadien-3beta-ol + 3 NADP+	13601
SLP:000001162	Q16850	CYP51A1	9606	Homo sapiens	25287	2 H+ + 3 NADPH + 3 O2 + lanosterol => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + 4 H2O + formate + 3 NADP+	13602
SLP:000001128	P14604	Echs1	10116	Rattus norvegicus	26560	(2E)-butenoyl-CoA + H2O => (3S)-hydroxybutanoyl-CoA 	13603 | 15203 | 16258
SLP:000001161	P9WPP9	cyp51	83332	Mycobacterium tuberculosis H37Rv	14918	3 O2 + 3 NADPH + 2 H+ + obtusifoliol => 4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol + formate + 3 NADP+ + 4 H2O	13604
SLP:000001163	P71875	kshA	83332	Mycobacterium tuberculosis H37Rv	45969	O2 + H+ + androstenedione + NADH => 9alpha-hydroxy-androst-4-ene-3,17-dione + H2O + NAD+	13606 | 13612
SLP:000001163	P71875	kshA	83332	Mycobacterium tuberculosis H37Rv	32200	O2 + NADH + H+ + androsta-1,4-diene-3,17-dione => 9alpha-hydroxyandrosta-1,4-diene-3,17-dione + NAD+ + H2O	13607 | 13613
SLP:000001163	P71875	kshA	83332	Mycobacterium tuberculosis H37Rv	45973	3-oxo-23,24-bisnor-4-cholenoate + NADH + H+ + O2 => NAD+ + 9alpha-hydroxy-3-oxo-23,24-bisnorchol-4-en-22-oate + H2O	13608
SLP:000001163	P71875	kshA	83332	Mycobacterium tuberculosis H37Rv	45977	3-oxo-23,24-bisnorchola-1,4-dien-22-oate + NADH + O2 + H+ => 9alpha-hydroxy-3-oxo-23,24-bisnorchola-1,4-dien-22-oate + NAD+ + H2O	13609
SLP:000001163	P71875	kshA	83332	Mycobacterium tuberculosis H37Rv	45981	H+ + O2 + NADH + 3-oxo-23,24-bisnor-4-cholenoyl-CoA => 9alpha-hydroxy-3-oxo-23,24-bisnorchol-4-en-22-oyl-CoA + H2O + NAD+	13610
SLP:000001163	P71875	kshA	83332	Mycobacterium tuberculosis H37Rv	45985	NADH + O2 + 3-oxo-23,24-bisnor-chola-1,4-dienoyl-CoA + H+ => 9alpha-hydroxy-3-oxo-23,24-bisnor-chola-1,4-dien-22-oyl-CoA + H2O + NAD+	13611
SLP:000001164	P9WJA1	hsaA	83332	Mycobacterium tuberculosis H37Rv	31732	FMNH2 + 3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione + O2 => 3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione + H+ + H2O + FMN	13614
SLP:000001164	P9WJA1	hsaA	83332	Mycobacterium tuberculosis H37Rv	45989	3,17-dihydroxy-9,10-seconandrost-1,3,5(10)-triene-9-one + FMNH2 + O2 => 3,4,17-trihydroxy-9,10-seconandrost-1,3,5(10)-triene-9-one + H2O + FMN + H+	13615
SLP:000001165	P9WKG9	ispD	83332	Mycobacterium tuberculosis H37Rv	13430	CTP + H+ + 2-C-methyl-D-erythritol 4-phosphate => diphosphate + 4-CDP-2-C-methyl-D-erythritol	13616 | 13627
SLP:000001166	I6YBZ8	htdY	83332	Mycobacterium tuberculosis H37Rv	40188	(2E)-octenoyl-CoA + H2O => (3R)-hydroxyoctanoyl-CoA	13617
SLP:000001166	I6YBZ8	htdY	83332	Mycobacterium tuberculosis H37Rv	44026	(3R)-hydroxydodecanoyl-CoA 2O	13618
SLP:000001166	I6YBZ8	htdY	83332	Mycobacterium tuberculosis H37Rv	39161	(3R)-hydroxyhexadecanoyl-CoA 2O	13619
SLP:000001166	I6YBZ8	htdY	83332	Mycobacterium tuberculosis H37Rv	45994	(3R)-hydroxydecanoyl-CoA 2O + (2E)-decenoyl-CoA	13620 | 14140
SLP:000001166	I6YBZ8	htdY	83332	Mycobacterium tuberculosis H37Rv	44025	(3R)-hydroxydodecanoyl-CoA => (2E)-dodecenoyl-CoA + H2O	13621
SLP:000001167	Q9NR19	ACSS2	9606	Homo sapiens	23177	CoA + ATP + acetate => AMP + diphosphate + acetyl-CoA	13622
SLP:000001168	P9WJ61	Rv3378c	83332	Mycobacterium tuberculosis H37Rv	46001	adenosine + H+ + tuberculosinyl diphosphate => diphosphate + 1-tuberculosinyladenosine	13623
SLP:000001170	O50406	Rv3377c	83332	Mycobacterium tuberculosis H37Rv	25622	geranylgeranyl diphosphate => tuberculosinyl diphosphate	13624
SLP:000001172	P9WQH3	mhpF	83332	Mycobacterium tuberculosis H37Rv	23289	acetaldehyde + NAD+ + CoA => acetyl-CoA + H+ + NADH	13630
SLP:000001172	P9WQH3	mhpF	83332	Mycobacterium tuberculosis H37Rv	36028	propanal + NAD+ + CoA => NADH + propionyl-CoA + H+	13631
SLP:000001168	P9WJ61	Rv3378c	83332	Mycobacterium tuberculosis H37Rv	31784	H2O + tuberculosinyl diphosphate => tuberculosinol + diphosphate	13635 | 13647
SLP:000001168	P9WJ61	Rv3378c	83332	Mycobacterium tuberculosis H37Rv	31788	tuberculosinyl diphosphate + H2O => (13R)-edaxadiene + diphosphate	13636 | 13648
SLP:000001168	P9WJ61	Rv3378c	83332	Mycobacterium tuberculosis H37Rv	31792	tuberculosinyl diphosphate + H2O => (13S)-edaxadiene + diphosphate	13637 | 13650
SLP:000001173	P9WNS3	dxs	83332	Mycobacterium tuberculosis H37Rv	12606	H+ + D-glyceraldehyde 3-phosphate + pyruvate => CO2 + 1-deoxy-D-xylulose 5-phosphate	13638
SLP:000001174	P9WNS1	dxr	83332	Mycobacterium tuberculosis H37Rv	13719	NADP+ + 2-C-methyl-D-erythritol 4-phosphate + + NADPH	13639
SLP:000001175	P9WKB7	Rv0221	83332	Mycobacterium tuberculosis H37Rv	45781	di-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol	13640
SLP:000001152	P9WKA5	Rv3740c	83332	Mycobacterium tuberculosis H37Rv	45781	di-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol	13641
SLP:000001176	P9WKB1	Rv3087	83332	Mycobacterium tuberculosis H37Rv	45781	di-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol	13642
SLP:000001177	P9WKA9	Rv3371	83332	Mycobacterium tuberculosis H37Rv	45781	di-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol	13643
SLP:000001153	P9WKA7	Rv3480c	83332	Mycobacterium tuberculosis H37Rv	45781	di-(9Z)-octadecenoylglycerol + (9Z)-octadecenoyl-CoA => CoA + 1,2,3-tri-(9Z-octadecenoyl)-sn-glycerol	13644
SLP:000001178	P9WGT1	fabG3	83332	Mycobacterium tuberculosis H37Rv	20382	androsterone + NAD+ => NADH + 5alpha-androstane-3,17-dione + H+	13645
SLP:000001178	P9WGT1	fabG3	83332	Mycobacterium tuberculosis H37Rv	46017	NAD+ + (20R)-20-hydroxypregn-4-en-3-one => NADH + progesterone + H+	13646
SLP:000001180	Q9NRR6	INPP5E	9606	Homo sapiens	25529	1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,4,5-trisphosphate + H2O => phosphate + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,4-bisphosphate	13651
SLP:000001180	Q9NRR6	INPP5E	9606	Homo sapiens	22765	H2O + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4,5-bisphosphate => phosphate + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4-phosphate	13652
SLP:000001181	O31440	cypC	224308	Bacillus subtilis subsp. subtilis str. 168	46025	H2O2 + tetradecanoate => H2O + (3R)-hydroxytetradecanoate	13653
SLP:000001181	O31440	cypC	224308	Bacillus subtilis subsp. subtilis str. 168	46029	H2O2 + tetradecanoate => (2R)-hydroxytetradecanoate + H2O	13654
SLP:000001181	O31440	cypC	224308	Bacillus subtilis subsp. subtilis str. 168	46033	H2O2 + tetradecanoate => (2S)-hydroxytetradecanoate + H2O	13655
SLP:000001182	Q01968	OCRL	9606	Homo sapiens	25529	1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,4,5-trisphosphate + H2O => phosphate + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-3,4-bisphosphate	13657
SLP:000001182	Q01968	OCRL	9606	Homo sapiens	22765	H2O + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4,5-bisphosphate => phosphate + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4-phosphate	13658
SLP:000000951	Q92835	INPP5D	9606	Homo sapiens	22765	H2O + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4,5-bisphosphate => phosphate + 1,2-diacyl-sn-glycero-3-phospho-1D-myo-inositol-4-phosphate	13659
SLP:000001083	P04054	PLA2G1B	9606	Homo sapiens	40920	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + H2O => H+ + (9Z)-octadecenoate + 1-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)	13660
SLP:000001183	P04055	Pla2g1b	10116	Rattus norvegicus	40920	1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + H2O => H+ + (9Z)-octadecenoate + 1-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol)	13661
SLP:000001184	P42126	ECI1	9606	Homo sapiens	46045	(3Z)-octenoyl-CoA => (2E)-octenoyl-CoA	13666
SLP:000001186	Q8WXI4-2	ACOT11	9606	Homo sapiens	16646	hexadecanoyl-CoA + H2O => CoA + hexadecanoate + H+	13670
SLP:000001186	Q8WXI4-2	ACOT11	9606	Homo sapiens	40120	tetradecanoyl-CoA + H2O => CoA + H+ + tetradecanoate	13671
SLP:000001186	Q8WXI4-2	ACOT11	9606	Homo sapiens	30136	H2O + dodecanoyl-CoA => CoA + H+ + dodecanoate	13672
SLP:000001186	Q8WXI4-2	ACOT11	9606	Homo sapiens	40112	butanoyl-CoA + H2O => CoA + H+ + butyrate	13673
SLP:000001187	Q8WYK0	ACOT12	9606	Homo sapiens	20290	H2O + acetyl-CoA => acetate + H+ + CoA	13674 | 13675
SLP:000001188	P19836	Pcyt1a	10116	Rattus norvegicus	18998	CTP + H+ + phosphocholine => CDP-choline + diphosphate	13676
SLP:000001192	Q8K1P9	Fads3	10116	Rattus norvegicus	46057	(11E)-octadecenoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H+ + O2 => (11E,13Z)-octadecadienoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O	13681
SLP:000001191	Q920R3	Fads1	10116	Rattus norvegicus	46061	(11E)-octadecenoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H+ + O2 => (5Z,11E)-octadecadienoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O	13682
SLP:000001190	Q9Z122	Fads2	10116	Rattus norvegicus	46065	(11E)-octadecenoyl-CoA + 2 [Fe(II)-cytochrome b5] + 2 H+ + O2 => (6Z,11E)-octadecadienoyl-CoA + 2 [Fe(III)-cytochrome b5] + 2 H2O	13683
SLP:000001193	D3U0D8	Eci3	10090	Mus musculus	46069	1 (3E)-nonenoyl-CoA => 1 (2E)-nonenoyl-CoA	13684
SLP:000001194	Q9WUR2	Eci2	10090	Mus musculus	46069	1 (3E)-nonenoyl-CoA => 1 (2E)-nonenoyl-CoA	13685
SLP:000001195	O75521-2	ECI2	9606	Homo sapiens	46045	(3Z)-octenoyl-CoA => (2E)-octenoyl-CoA	13686
SLP:000000967	P9WGR1	inhA	83332	Mycobacterium tuberculosis H37Rv	45409	NADH + H+ + (2E)-dodecenoyl-CoA => NAD+ + dodecanoyl-CoA	13687 | 13688
SLP:000000967	P9WGR1	inhA	83332	Mycobacterium tuberculosis H37Rv	46081	(2E)-tetracosenoyl-CoA + H+ + NADH => NAD+ + tetracosanoyl-CoA	13689
SLP:000000967	P9WGR1	inhA	83332	Mycobacterium tuberculosis H37Rv	46077	(2E)-eicosenoyl-CoA + NADH + H+ => eicosanoyl-CoA + NAD+	13690
SLP:000000967	P9WGR1	inhA	83332	Mycobacterium tuberculosis H37Rv	46073	(2E)-hexadecenoyl-CoA + H+ + NADH => hexadecanoyl-CoA + NAD+	13691
SLP:000001039	O33194	Rv1692	83332	Mycobacterium tuberculosis H37Rv	46085	sn-glycerol 1-phosphate + H2O => glycerol + phosphate	13692
SLP:000001196	P05108	CYP11A1	9606	Homo sapiens	34336	O2 + cholesterol + 2 reduced [adrenodoxin] + 2 H+ => H2O + (22R)-22-hydroxycholesterol + 2 oxidized [adrenodoxin]	13697
SLP:000001196	P05108	CYP11A1	9606	Homo sapiens	34340	(22R)-22-hydroxycholesterol + O2 + 2 reduced [adrenodoxin] + 2 H+ => H2O + (20R,22R)-20,22-dihydroxycholesterol + 2 oxidized [adrenodoxin]	13698
SLP:000001196	P05108	CYP11A1	9606	Homo sapiens	34344	O2 + (20R,22R)-20,22-dihydroxycholesterol + 2 reduced [adrenodoxin] + 2 H+ => pregnenolone + 4-methylpentanal + 2 H2O + 2 oxidized [adrenodoxin]	13699
SLP:000001197	P15538	CYP11B1	9606	Homo sapiens	46101	11-deoxycortisol + 2 H+ + O2 + 2 reduced [adrenodoxin] => cortisol + 2 oxidized [adrenodoxin] + H2O	13700 | 13703 | 16708
SLP:000001197	P15538	CYP11B1	9606	Homo sapiens	46105	2 reduced [adrenodoxin] + O2 + 21-hydroxyprogesterone + 2 H+ => H2O + corticosterone + 2 oxidized [adrenodoxin]	13701 | 13704 | 16710 | 16711 | 16712
SLP:000001010	P9WPP3	cyp124	83332	Mycobacterium tuberculosis H37Rv	46109	2 NADPH + H+ + (2E,6E,10E)-geranylgeraniol + 2 O2 => 3 H2O + 2 NADP+ + (2E,6E,10E)-geranylgeranate	13702
SLP:000001198	P19099	CYP11B2	9606	Homo sapiens	46101	11-deoxycortisol + 2 H+ + O2 + 2 reduced [adrenodoxin] => cortisol + 2 oxidized [adrenodoxin] + H2O	13705 | 16709
SLP:000001198	P19099	CYP11B2	9606	Homo sapiens	46105	2 reduced [adrenodoxin] + O2 + 21-hydroxyprogesterone + 2 H+ => H2O + corticosterone + 2 oxidized [adrenodoxin]	13706 | 16671 | 16678 | 16679
SLP:000001199	Q9UBM1-1	PEMT	9606	Homo sapiens	46113	1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-N-methylethanolamine + S-adenosyl-L-methionine => 1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phospho-N,N-dimethylethanolamine + S-adenosyl-L-homocysteine + H+	13707 | 13708
SLP:000001189	Q53FZ2	ACSM3	9606	Homo sapiens	33632	octanoate + ATP + CoA => octanoyl-CoA + diphosphate + AMP	13710
SLP:000000256	Q96G23	CERS2	9606	Homo sapiens	36716	sphinganine + tetracosenoyl-CoA =&gt; CoA + H+ + N-tetracosenoylsphinganine	13712
SLP:000001200	P22680	CYP7A1	9606	Homo sapiens	46121	4β-hydroxycholesterol + O2 + reduced [NADPH—hemoprotein reductase] => 4β,7α-dihydroxycholesterol + H+ + H2O + oxidized [NADPH—hemoprotein reductase]	13713
SLP:000001200	P22680	CYP7A1	9606	Homo sapiens	46125	O2 + (24S)-24-hydroxycholesterol + reduced-[NADPH--hemoprotein reductase] => H2O + (24S)-7alpha-dihydroxycholesterol + H+ + oxidized-[NADPH--hemoprotein reductase]	13714
SLP:000001200	P22680	CYP7A1	9606	Homo sapiens	16094	O2 + (24R)-cholest-5-ene-3beta,24-diol + reduced-[NADPH--hemoprotein reductase] => (24R)-7alpha,24-dihydroxycholesterol + H2O + H+ + oxidized-[NADPH--hemoprotein reductase]	13715
SLP:000001200	P22680	CYP7A1	9606	Homo sapiens	21813	O2 + cholesterol + reduced-[NADPH--hemoprotein reductase] => 7alpha-hydroxycholesterol + H2O + H+ + oxidized-[NADPH--hemoprotein reductase]	13716 | 13846
SLP:000001201	P08684	CYP3A4	9606	Homo sapiens	46129	reduced-[NADPH--hemoprotein reductase] + O2 + cholesterol => H+ + H2O + 4beta-hydroxycholesterol + oxidized-[NADPH--hemoprotein reductase]	13717 | 13718 | 13800
SLP:000000299	Q3SYC2	MOGAT2	9606	Homo sapiens	38020	1 1-monocaprylglycerol + 1 (9Z)-octadecenoyl-CoA => 1 CoA + 1 1-decanoyl-2-(9Z-octadecenoyl)-glycerol	13723
SLP:000001201	P08684	CYP3A4	9606	Homo sapiens	46141	O2 + cholesterol + reduced-[NADPH--hemoprotein reductase] => oxidized-[NADPH--hemoprotein reductase] + (22R)-22-hydroxycholesterol + H2O + H+	13726
SLP:000001201	P08684	CYP3A4	9606	Homo sapiens	46145	O2 + cholesterol + reduced-[NADPH--hemoprotein reductase] => H2O + (24R)-cholest-5-ene-3beta,24-diol + oxidized-[NADPH--hemoprotein reductase] + H+	13727
SLP:000001205	Q91VA0	Acsm1	10090	Mus musculus	33632	octanoate + ATP + CoA => octanoyl-CoA + diphosphate + AMP	13733 | 13761
SLP:000001205	Q91VA0	Acsm1	10090	Mus musculus	33628	decanoate + ATP + CoA => decanoyl-CoA + diphosphate + AMP	13734 | 13762
SLP:000001205	Q91VA0	Acsm1	10090	Mus musculus	33624	dodecanoate + ATP + CoA => dodecanoyl-CoA + diphosphate + AMP	13735 | 13763
SLP:000001205	Q91VA0	Acsm1	10090	Mus musculus	33620	ATP + CoA + tetradecanoate => AMP + diphosphate + tetradecanoyl-CoA	13736
SLP:000001205	Q91VA0	Acsm1	10090	Mus musculus	43741	CoA + hexanoate + ATP => diphosphate + AMP + hexanoyl-CoA	13737 | 13760
SLP:000001205	Q91VA0	Acsm1	10090	Mus musculus	10133	CoA + ATP + benzoate => AMP + benzoyl-CoA + diphosphate	13739 | 13765
SLP:000001206	Q3UNX5	Acsm3	10090	Mus musculus	20374	CoA + ATP + propionate => propionyl-CoA + AMP + diphosphate	13741
SLP:000001206	Q3UNX5	Acsm3	10090	Mus musculus	46173	butyrate + ATP + CoA => diphosphate + butanoyl-CoA + AMP	13742
SLP:000001206	Q3UNX5	Acsm3	10090	Mus musculus	46177	ATP + isobutanoate + CoA => diphosphate + AMP + isobutanoyl-CoA	13743
SLP:000001206	Q3UNX5	Acsm3	10090	Mus musculus	46181	2-methylbutanoate + CoA + ATP => 2-methylbutanoyl-CoA + diphosphate + AMP	13744
SLP:000001207	O75881	CYP7B1	9606	Homo sapiens	24309	O2 + NADPH + 25-hydroxycholesterol + H+ => 7alpha,25-dihydroxycholesterol + NADP+ + H2O	13746 | 14307
SLP:000001207	O75881	CYP7B1	9606	Homo sapiens	19042	(25R)-cholest-5-ene-3beta,26-diol + O2 + NADPH + H+ => (25R)-cholest-5-ene-3beta,7alpha,26-triol + NADP+ + H2O	13747
SLP:000001005	P9WNW7	hsaC	83332	Mycobacterium tuberculosis H37Rv	21353	O2 + 3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione => H+ + (1E,2Z)-3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate	13748 | 13749
SLP:000001207	O75881	CYP7B1	9606	Homo sapiens	43897	3β-hydroxy-5α-androstan-17-one + O2 + reduced [NADPH—hemoprotein reductase] => 3β,7α-dihydroxy-5α-androstan-17-one + H+ + H2O + oxidized [NADPH—hemoprotein reductase]	13750
SLP:000001207	O75881	CYP7B1	9606	Homo sapiens	46193	3β-hydroxyandrost-5-en-17-one + O2 + reduced [NADPH—hemoprotein reductase] => 3β,7α-dihydroxyandrost-5-en-17-one + H+ + H2O + oxidized [NADPH—hemoprotein reductase] 	13751
SLP:000001208	Q60991	Cyp7b1	10090	Mus musculus	46193	3β-hydroxyandrost-5-en-17-one + O2 + reduced [NADPH—hemoprotein reductase] => 3β,7α-dihydroxyandrost-5-en-17-one + H+ + H2O + oxidized [NADPH—hemoprotein reductase] 	13752
SLP:000001207	O75881	CYP7B1	9606	Homo sapiens	46197	O2 + pregnenolone + reduced [NADPH—hemoprotein reductase] => 7α-hydroxypregnenolone + H+ + H2O + oxidized [NADPH—hemoprotein reductase]	13753
SLP:000001208	Q60991	Cyp7b1	10090	Mus musculus	46197	O2 + pregnenolone + reduced [NADPH—hemoprotein reductase] => 7α-hydroxypregnenolone + H+ + H2O + oxidized [NADPH—hemoprotein reductase]	13754
SLP:000001207	O75881	CYP7B1	9606	Homo sapiens	46201	5α-androstane-3β,17β-diol + O2 + reduced [NADPH—hemoprotein reductase] => 5α-androstane-3β,6α,17β-triol + H+ + H2O + oxidized [NADPH—hemoprotein reductase] 	13755
